record_id,city,transit_node_id,node_type,node_latitude,node_longitude,trip_date,time_of_day,day_type,weather_condition,distance_to_final_destination_km,avg_wait_time_min,transit_headway_min,crowding_index,congestion_index_node,last_mile_fare_inr,walk_time_min,alt_mode_availability_score,app_cab_wait_time_min,safety_perception_score,last_mile_infra_score,previous_negative_experience,commuter_age_group,commuter_gender,commuter_income_bracket,trip_purpose,trip_satisfaction_score,mode_chosen_last_mile,switched_to_private_vehicle
TRIP_009310,Mumbai,NODE_0030,Metro Station,18.92634,72.97516,2025-04-15,Morning Peak (7-10),Weekday,Heavy Rain,3.5,19.86,9.05,0.794,0.688,46.6,33.6,6.5,6.91,5.15,0.683,0,18-24,Male,Low,Medical,7.14,Private Vehicle (Own),1
TRIP_009311,Bengaluru,NODE_0002,Bus Terminal,13.05905,77.47592,2025-08-05,Midday (10-16),Weekday,Clear,1.12,3.42,9.55,0.302,0.053,24.2,15.9,1.93,4.9,4.95,0.336,0,18-24,Female,Middle,Work Commute,,Feeder Bus,0
TRIP_009312,Gurugram,NODE_0033,Metro Station,28.31601,77.05648,2025-03-29,Night (20-23),Weekday,Clear,1.51,10.76,5.57,0.638,0.799,28.6,18.0,8.19,10.46,5.06,0.483,1,25-34,Male,Lower-Middle,Shopping/Errand,5.35,App-based Cab/Bike,0
TRIP_009313,Bengaluru,NODE_0070,Metro Station,12.86193,77.68029,2025-11-23,Morning Peak (7-10),Weekday,Cloudy,1.76,9.74,10.55,0.471,0.075,39.0,25.6,7.44,2.0,4.6,0.212,0,45-54,Male,Upper-Middle,Medical,6.47,Feeder Bus,0
TRIP_009314,Delhi,NODE_0098,Metro Station,28.66771,77.18757,2025-10-15,Morning Peak (7-10),Weekend,Fog,1.41,11.85,4.22,0.645,0.286,33.5,15.7,5.86,2.0,5.0,0.589,1,18-24,Female,Upper-Middle,Work Commute,6.16,Private Vehicle (Own),1
TRIP_009315,Bengaluru,NODE_0041,Metro Station,12.83304,77.53058,2025-07-03,Midday (10-16),Weekend,Clear,5.82,5.9,8.6,0.407,0.396,93.5,61.4,5.56,8.97,10.0,0.829,0,35-44,Female,Upper-Middle,Education,7.04,E-Rickshaw,0
TRIP_009316,Gurugram,NODE_0033,Metro Station,28.31601,77.05648,2025-05-07,Night (20-23),Weekday,Clear,1.86,13.77,11.45,0.668,0.736,32.3,20.7,8.12,7.03,6.36,0.483,1,45-54,Male,Low,Leisure,,Private Vehicle (Own),1
TRIP_009317,Mumbai,NODE_0030,Metro Station,18.92634,72.97516,2025-08-28,Evening Peak (17-20),Weekend,Fog,4.72,17.42,11.25,0.642,0.583,72.5,58.5,6.72,3.91,5.86,0.683,0,18-24,Female,Lower-Middle,Education,5.76,Feeder Bus,0
TRIP_009318,Pune,NODE_0001,Bus Terminal,18.61883,73.97937,2025-06-30,Midday (10-16),Weekend,Fog,2.94,12.04,7.62,0.508,0.628,38.9,26.1,4.57,3.79,7.56,0.848,1,45-54,Female,Middle,Education,7.03,Auto-Rickshaw,0
TRIP_009319,Bengaluru,NODE_0002,Bus Terminal,13.05905,77.47592,2025-12-10,Late Night (23-5),Weekday,Clear,3.49,1.82,7.17,0.238,0.117,56.6,40.1,0.0,3.47,4.41,0.336,0,35-44,Male,Middle,Shopping/Errand,6.92,Walk,0
TRIP_009320,Delhi,NODE_0052,Bus Terminal,28.46559,77.24504,2025-09-03,Morning Peak (7-10),Weekday,Heavy Rain,1.21,22.73,5.89,0.963,0.986,36.6,13.6,5.93,7.62,7.91,0.758,0,25-34,Female,Low,Work Commute,6.91,E-Rickshaw,0
TRIP_009321,Delhi,NODE_0075,Metro Station,28.55992,77.06205,2025-01-10,Evening Peak (17-20),Weekend,Extreme Heat,4.08,16.0,3.28,0.589,0.456,67.8,43.0,9.27,5.01,7.67,0.864,0,55+,Male,Middle,Shopping/Errand,6.73,App-based Cab/Bike,0
TRIP_009322,Bengaluru,NODE_0002,Bus Terminal,13.05905,77.47592,2025-10-28,Morning Peak (7-10),Weekend,Clear,2.33,9.65,12.52,0.434,0.228,43.7,23.9,2.37,8.12,5.03,0.336,0,45-54,Female,Middle,Medical,6.96,E-Rickshaw,0
TRIP_009323,Pune,NODE_0025,Bus Terminal,18.64629,73.81291,2025-03-12,Evening Peak (17-20),Weekday,Light Rain,0.94,10.57,11.96,0.467,0.366,38.2,9.3,5.26,6.11,8.99,0.849,1,18-24,Male,Upper-Middle,Work Commute,5.59,Private Vehicle (Own),1
TRIP_009324,Hyderabad,NODE_0110,Metro Station,17.25851,78.48251,2025-04-20,Evening Peak (17-20),Weekday,Clear,0.97,14.37,11.97,0.848,0.462,36.5,8.7,5.94,3.49,9.28,0.825,1,45-54,Female,Middle,Work Commute,6.02,Private Vehicle (Own),1
TRIP_009325,Bengaluru,NODE_0119,Metro Station,12.96765,77.63039,2025-06-09,Morning Peak (7-10),Weekend,Heavy Rain,0.46,15.33,12.46,0.757,0.586,26.3,4.2,1.78,4.2,6.7,0.588,0,35-44,Female,Middle,Work Commute,5.47,Private Vehicle (Own),1
TRIP_009326,Mumbai,NODE_0078,Railway Station,19.12572,72.87136,2025-03-18,Evening Peak (17-20),Weekend,Clear,3.27,14.39,11.24,0.654,0.759,64.5,35.3,6.87,5.87,7.31,0.551,0,45-54,Male,Lower-Middle,Shopping/Errand,6.35,Private Vehicle (Own),1
TRIP_009327,Bengaluru,NODE_0063,Bus Terminal,12.98082,77.44163,2025-12-10,Night (20-23),Weekday,Light Rain,1.78,13.7,9.35,0.575,0.594,30.5,20.6,7.36,2.76,5.16,0.622,0,35-44,Female,Lower-Middle,Work Commute,6.28,App-based Cab/Bike,0
TRIP_009328,Bengaluru,NODE_0070,Metro Station,12.86193,77.68029,2025-12-24,Midday (10-16),Weekend,Heavy Rain,3.01,8.1,10.08,0.298,0.075,46.8,36.6,7.13,7.94,2.6,0.212,0,45-54,Male,Middle,Work Commute,6.27,Auto-Rickshaw,0
TRIP_009329,Pune,NODE_0045,Bus Terminal,18.54137,73.99911,2025-02-26,Early Morning (5-7),Weekday,Clear,4.57,6.47,8.35,0.404,0.448,53.0,47.7,6.11,3.53,6.45,0.533,0,45-54,Male,Upper-Middle,Shopping/Errand,6.79,Auto-Rickshaw,0
TRIP_009330,Pune,NODE_0025,Bus Terminal,18.64629,73.81291,2025-04-27,Early Morning (5-7),Weekday,Light Rain,0.53,8.36,10.14,0.516,0.326,22.1,5.3,2.84,7.77,7.21,0.849,0,45-54,Female,Upper-Middle,Education,4.01,Auto-Rickshaw,0
TRIP_009331,Pune,NODE_0046,Metro Station,18.49488,73.96376,2025-05-16,Evening Peak (17-20),Weekday,Clear,1.73,10.07,11.98,0.631,0.444,47.9,20.1,0.24,6.4,3.92,0.444,1,18-24,Male,Upper-Middle,Education,8.24,Private Vehicle (Own),1
TRIP_009332,Delhi,NODE_0084,Metro Station,28.61063,77.10791,2025-09-02,Evening Peak (17-20),Weekday,Clear,0.65,9.92,8.77,0.622,0.105,35.1,7.4,1.02,7.61,3.06,0.334,0,35-44,Female,Low,Leisure,6.61,Auto-Rickshaw,0
TRIP_009333,Pune,NODE_0080,Metro Station,18.65466,73.889,2025-08-07,Midday (10-16),Weekday,Extreme Heat,1.45,10.61,10.65,0.411,0.402,33.0,18.6,4.6,6.34,6.42,0.631,0,45-54,Male,Lower-Middle,Work Commute,4.08,Feeder Bus,0
TRIP_009334,Gurugram,NODE_0082,BRT Stop,28.44427,76.92656,2025-09-05,Morning Peak (7-10),Weekend,Extreme Heat,0.78,16.14,5.97,0.697,0.712,30.3,7.4,5.57,3.45,4.1,0.766,0,55+,Female,High,Leisure,6.39,Feeder Bus,0
TRIP_009335,Gurugram,NODE_0074,Railway Station,28.41025,77.13139,2025-01-12,Evening Peak (17-20),Weekday,Light Rain,5.86,14.53,9.36,0.921,0.826,101.6,56.8,6.19,5.92,5.77,0.525,1,35-44,Female,Lower-Middle,Education,4.92,Private Vehicle (Own),1
TRIP_009336,Pune,NODE_0008,Metro Station,18.49377,73.90137,2025-07-07,Morning Peak (7-10),Weekday,Extreme Heat,1.66,17.64,7.55,0.753,0.512,38.4,17.8,0.65,4.29,3.52,0.565,1,25-34,Female,Lower-Middle,Work Commute,6.0,Private Vehicle (Own),1
TRIP_009337,Gurugram,NODE_0076,Metro Station,28.39825,76.94053,2025-03-18,Early Morning (5-7),Weekday,Clear,6.82,10.14,15.27,0.525,0.461,87.6,79.8,1.15,8.83,7.78,0.757,1,45-54,Male,Low,Work Commute,6.1,Auto-Rickshaw,0
TRIP_009338,Mumbai,NODE_0106,BRT Stop,19.15853,72.92993,2025-03-25,Midday (10-16),Weekday,Cloudy,3.03,5.5,10.42,0.175,0.131,46.3,29.8,5.44,5.25,8.59,0.916,0,18-24,Male,Middle,Shopping/Errand,8.7,Feeder Bus,0
TRIP_009339,Mumbai,NODE_0078,Railway Station,19.12572,72.87136,2025-10-10,Midday (10-16),Weekday,Extreme Heat,3.09,16.48,9.46,0.468,0.606,43.5,31.8,6.02,6.06,,0.551,1,35-44,Male,Middle,Education,4.8,Feeder Bus,0
TRIP_009340,Bengaluru,NODE_0070,Metro Station,12.86193,77.68029,2025-02-21,Late Night (23-5),Weekday,Extreme Heat,1.12,8.24,7.75,0.255,0.033,28.5,15.9,8.03,7.99,3.36,0.212,0,25-34,Male,High,Leisure,7.31,Auto-Rickshaw,0
TRIP_009341,Bengaluru,NODE_0027,Metro Station,12.90542,77.65533,2025-01-12,Evening Peak (17-20),Weekend,Clear,1.38,14.15,10.36,0.799,0.735,40.8,12.4,8.13,6.48,8.05,0.736,0,45-54,Female,Middle,Education,6.88,Private Vehicle (Own),1
TRIP_009342,Mumbai,NODE_0096,Bus Terminal,19.10431,72.77506,2025-06-27,Morning Peak (7-10),Weekday,Clear,1.74,15.84,11.81,0.582,0.781,40.3,18.7,5.77,4.12,5.54,0.384,0,25-34,Other,Lower-Middle,Leisure,4.97,Auto-Rickshaw,0
TRIP_009343,Mumbai,NODE_0055,Metro Station,19.17307,72.7287,2025-09-26,Night (20-23),Weekday,Light Rain,3.14,6.27,7.67,0.374,0.375,53.2,30.2,1.72,5.4,5.32,0.725,0,25-34,Male,Lower-Middle,Work Commute,8.06,Walk,0
TRIP_009344,Hyderabad,NODE_0032,Railway Station,17.28239,78.36658,2025-07-06,Morning Peak (7-10),Weekday,Clear,0.31,20.16,7.68,0.954,0.903,29.8,2.5,7.72,9.25,6.77,0.833,0,45-54,Male,Middle,Shopping/Errand,5.16,Private Vehicle (Own),1
TRIP_009345,Delhi,NODE_0059,Railway Station,28.68384,77.10946,2025-02-28,Late Night (23-5),Weekday,Heavy Rain,0.64,11.92,5.68,0.665,0.714,20.1,7.2,4.34,7.98,7.62,0.67,0,25-34,Male,High,Work Commute,,Feeder Bus,0
TRIP_009346,Bengaluru,NODE_0015,Bus Terminal,12.891,77.48728,2025-10-10,Morning Peak (7-10),Weekend,Clear,2.85,8.53,10.7,0.541,0.278,61.1,32.1,5.65,12.28,4.91,0.343,0,25-34,Male,Lower-Middle,Work Commute,4.17,Feeder Bus,0
TRIP_009347,Delhi,NODE_0112,Metro Station,28.50139,77.19225,2025-05-20,Night (20-23),Weekday,Cloudy,0.6,4.12,13.72,0.239,0.172,20.2,6.0,3.37,7.84,6.83,0.761,1,45-54,Male,Upper-Middle,Education,6.33,Auto-Rickshaw,0
TRIP_009348,Delhi,NODE_0085,Metro Station,28.70457,77.13123,2025-09-17,Night (20-23),Weekend,Clear,2.7,10.47,14.56,0.654,0.82,48.4,34.8,4.63,8.58,6.64,0.554,1,18-24,Other,Lower-Middle,Work Commute,6.46,Private Vehicle (Own),1
TRIP_009349,Mumbai,NODE_0040,Railway Station,19.17534,72.85269,2025-03-15,Night (20-23),Weekday,Light Rain,5.71,9.5,11.12,0.661,0.639,88.9,78.2,8.18,3.55,7.52,0.415,0,25-34,Male,Upper-Middle,Work Commute,5.63,Auto-Rickshaw,0
TRIP_009350,Mumbai,NODE_0096,Bus Terminal,19.10431,72.77506,2025-11-29,Early Morning (5-7),Weekday,Fog,1.25,14.44,5.04,0.607,0.61,28.2,16.2,7.09,6.54,5.09,0.384,0,45-54,Female,Lower-Middle,Work Commute,5.73,Private Vehicle (Own),1
TRIP_009351,Pune,NODE_0007,Metro Station,18.55093,73.9323,2025-04-14,Night (20-23),Weekday,Cloudy,3.8,8.76,10.18,0.449,0.345,61.9,45.3,4.91,5.33,7.73,0.576,1,45-54,Female,Lower-Middle,Other,6.83,Private Vehicle (Own),1
TRIP_009352,Gurugram,NODE_0047,Railway Station,28.31478,76.96517,2025-12-21,Evening Peak (17-20),Weekday,Fog,2.61,15.53,13.62,0.528,0.233,52.1,35.5,6.3,2.0,5.23,0.426,0,18-24,Male,Middle,Leisure,4.03,Auto-Rickshaw,0
TRIP_009353,Bengaluru,NODE_0079,Metro Station,12.90906,77.66356,2025-05-18,Morning Peak (7-10),Weekend,Clear,0.82,14.02,3.0,0.732,0.653,36.3,11.2,9.29,2.54,6.54,0.508,1,25-34,Female,High,Other,6.07,Walk,0
TRIP_009354,Pune,NODE_0003,Metro Station,18.43979,73.73513,2025-09-23,Midday (10-16),Weekday,Clear,0.3,9.95,11.65,0.382,0.307,18.2,4.9,5.76,7.26,3.26,0.045,0,25-34,Female,Upper-Middle,Work Commute,7.02,Auto-Rickshaw,0
TRIP_009355,Delhi,NODE_0086,Metro Station,28.64578,77.26297,2025-07-03,Evening Peak (17-20),Weekday,Heavy Rain,2.03,11.16,11.08,0.56,0.402,46.5,18.1,6.56,8.86,7.76,0.759,1,55+,Female,Lower-Middle,Work Commute,6.23,Auto-Rickshaw,0
TRIP_009356,Delhi,NODE_0099,BRT Stop,28.47535,77.28522,2025-01-28,Late Night (23-5),Weekday,Clear,6.0,11.94,16.46,0.44,0.337,96.0,70.1,5.17,5.54,5.9,0.57,0,35-44,Female,Lower-Middle,Work Commute,5.66,Auto-Rickshaw,0
TRIP_009357,Gurugram,NODE_0072,Metro Station,28.42507,77.11163,2025-02-05,Evening Peak (17-20),Weekday,Clear,2.4,16.8,8.43,0.695,0.809,46.3,24.6,7.86,10.2,5.42,0.702,0,25-34,Female,Middle,Shopping/Errand,7.24,Private Vehicle (Own),1
TRIP_009358,Pune,NODE_0025,Bus Terminal,18.64629,73.81291,2025-05-28,Midday (10-16),Weekend,Light Rain,5.08,11.79,14.9,0.425,0.281,78.4,44.5,4.73,6.29,7.94,0.849,0,45-54,Female,Middle,Other,7.18,App-based Cab/Bike,0
TRIP_009359,Bengaluru,NODE_0090,Bus Terminal,12.90645,77.62489,2025-03-12,Evening Peak (17-20),Weekday,Clear,7.15,11.97,8.68,0.8,0.555,109.9,70.4,0.0,4.84,7.45,0.739,0,35-44,Other,Middle,Work Commute,6.92,Private Vehicle (Own),1
TRIP_009360,Bengaluru,NODE_0041,Metro Station,12.83304,77.53058,2025-08-11,Morning Peak (7-10),Weekend,Extreme Heat,2.73,15.17,12.28,0.459,0.341,61.2,31.4,6.64,3.9,6.6,0.829,0,35-44,Female,Low,Education,8.0,Private Vehicle (Own),1
TRIP_009361,Delhi,NODE_0089,Metro Station,28.63988,77.06635,2025-02-20,Midday (10-16),Weekday,Cloudy,3.96,5.11,11.4,0.438,0.295,60.3,40.9,0.0,10.74,7.96,0.938,0,35-44,Female,Lower-Middle,Work Commute,7.22,Auto-Rickshaw,0
TRIP_009362,Gurugram,NODE_0076,Metro Station,28.39825,76.94053,2025-08-04,Evening Peak (17-20),Weekend,Clear,0.72,8.71,14.79,0.604,0.518,37.7,6.8,3.19,7.6,,0.757,0,25-34,Male,Lower-Middle,Education,4.23,E-Rickshaw,0
TRIP_009363,Hyderabad,NODE_0012,BRT Stop,17.49025,78.41116,2025-03-16,Evening Peak (17-20),Weekend,Clear,3.55,15.92,15.03,0.565,0.333,74.9,34.5,3.04,6.13,7.5,0.856,0,18-24,Male,Lower-Middle,Medical,5.7,E-Rickshaw,0
TRIP_009364,Hyderabad,NODE_0012,BRT Stop,17.49025,78.41116,2025-03-08,Evening Peak (17-20),Weekend,Clear,4.53,9.73,9.47,0.372,0.326,57.8,38.8,3.8,5.93,7.74,0.856,1,35-44,Female,Upper-Middle,Shopping/Errand,7.14,Private Vehicle (Own),1
TRIP_009365,Bengaluru,NODE_0002,Bus Terminal,13.05905,77.47592,2025-05-14,Midday (10-16),Weekend,Light Rain,1.77,5.4,6.7,0.321,0.111,32.1,19.8,1.61,10.88,5.7,0.336,1,25-34,Male,Middle,Shopping/Errand,7.28,App-based Cab/Bike,0
TRIP_009366,Delhi,NODE_0009,Metro Station,28.56226,77.15009,2025-08-01,Midday (10-16),Weekday,Clear,1.96,5.42,12.93,0.408,0.406,35.0,22.5,2.39,7.33,4.93,0.414,0,25-34,Female,Upper-Middle,Education,6.58,Walk,0
TRIP_009367,Delhi,NODE_0036,Bus Terminal,28.56809,77.1863,2025-05-26,Evening Peak (17-20),Weekday,Extreme Heat,4.98,14.16,16.09,0.591,0.235,74.8,46.9,8.73,4.31,6.44,0.687,1,55+,Female,Middle,Work Commute,4.79,Auto-Rickshaw,0
TRIP_009368,Mumbai,NODE_0004,Metro Station,19.07923,72.74631,2025-05-08,Morning Peak (7-10),Weekend,Clear,1.48,15.22,5.06,0.651,0.54,45.6,16.8,3.46,4.37,4.54,0.434,0,35-44,Female,Middle,Work Commute,6.06,Private Vehicle (Own),1
TRIP_009369,Gurugram,NODE_0113,BRT Stop,28.46949,76.91577,2025-05-05,Late Night (23-5),Weekend,Clear,2.78,8.66,15.47,0.432,0.341,43.0,29.7,7.57,5.02,6.31,0.617,0,45-54,Male,High,Leisure,7.09,Private Vehicle (Own),1
TRIP_009370,Hyderabad,NODE_0110,Metro Station,17.25851,78.48251,2025-05-04,Late Night (23-5),Weekday,Cloudy,2.33,8.31,7.22,0.583,0.451,37.3,21.0,7.16,4.28,9.03,0.825,0,35-44,Male,High,Shopping/Errand,4.98,Feeder Bus,0
TRIP_009371,Mumbai,NODE_0021,Bus Terminal,18.96385,72.8859,2025-05-28,Night (20-23),Weekday,Clear,6.63,5.77,14.87,0.4,0.239,90.5,54.6,2.86,7.88,8.63,0.951,0,25-34,Female,Middle,Work Commute,8.21,E-Rickshaw,0
TRIP_009372,Bengaluru,NODE_0038,Bus Terminal,12.97136,77.52861,2025-11-01,Night (20-23),Weekday,Cloudy,3.61,7.86,10.07,0.399,0.304,46.4,50.5,6.5,2.33,4.69,0.2,0,35-44,Female,Lower-Middle,Education,6.53,Feeder Bus,0
TRIP_009373,Bengaluru,NODE_0090,Bus Terminal,12.90645,77.62489,2025-07-30,Midday (10-16),Weekday,Cloudy,1.94,10.25,13.27,0.499,0.483,36.0,23.0,0.37,5.82,6.16,0.739,0,35-44,Female,Middle,Work Commute,7.72,Private Vehicle (Own),1
TRIP_009374,Pune,NODE_0080,Metro Station,18.65466,73.889,2025-06-04,Midday (10-16),Weekday,Clear,2.37,9.45,11.26,0.501,0.347,39.0,28.1,4.5,3.1,7.26,0.631,0,25-34,Female,Middle,Work Commute,6.37,Feeder Bus,0
TRIP_009375,Bengaluru,NODE_0070,Metro Station,12.86193,77.68029,2025-10-01,Night (20-23),Weekday,Cloudy,0.3,5.52,14.93,0.175,0.15,18.5,3.6,7.44,3.06,4.83,0.212,0,35-44,Male,Middle,Work Commute,8.56,App-based Cab/Bike,0
TRIP_009376,Bengaluru,NODE_0119,Metro Station,12.96765,77.63039,2025-07-12,Morning Peak (7-10),Weekday,Extreme Heat,5.02,18.72,8.43,0.78,0.574,64.5,63.7,1.13,9.95,5.13,0.588,0,25-34,Male,Middle,Leisure,6.41,Private Vehicle (Own),1
TRIP_009377,Gurugram,NODE_0076,Metro Station,28.39825,76.94053,2025-12-13,Night (20-23),Weekday,Clear,3.08,10.69,5.61,0.508,0.418,44.8,28.0,2.78,5.92,9.39,0.757,0,18-24,Male,Lower-Middle,Work Commute,4.92,App-based Cab/Bike,0
TRIP_009378,Mumbai,NODE_0081,Railway Station,19.1949,72.97534,2025-07-25,Morning Peak (7-10),Weekday,Cloudy,1.66,10.48,11.98,0.712,0.836,44.6,22.2,3.13,3.72,5.6,0.366,0,55+,Female,Upper-Middle,Other,4.78,App-based Cab/Bike,0
TRIP_009379,Mumbai,NODE_0061,Railway Station,19.1537,72.91688,2025-03-20,Night (20-23),Weekday,Clear,3.13,5.09,14.77,0.296,0.186,43.5,29.5,3.55,2.2,7.72,0.838,1,25-34,Female,Low,Work Commute,6.47,Private Vehicle (Own),1
TRIP_009380,Pune,NODE_0064,Metro Station,18.52427,73.7155,2025-07-25,Evening Peak (17-20),Weekday,Extreme Heat,3.6,18.17,7.71,0.807,0.684,58.8,35.4,5.22,6.62,6.66,0.696,0,25-34,Male,Low,Work Commute,4.65,Private Vehicle (Own),1
TRIP_009381,Bengaluru,NODE_0035,Metro Station,13.02421,77.44369,2025-10-10,Night (20-23),Weekday,Clear,2.55,4.43,12.67,0.335,0.089,42.3,21.5,7.04,4.13,9.26,0.838,0,35-44,Female,Low,Leisure,7.19,Auto-Rickshaw,0
TRIP_009382,Bengaluru,NODE_0063,Bus Terminal,12.98082,77.44163,2025-03-19,Midday (10-16),Weekday,Clear,2.64,11.84,7.55,0.586,0.62,44.0,33.1,5.92,8.63,8.15,0.622,0,25-34,Female,Middle,Work Commute,8.62,Auto-Rickshaw,0
TRIP_009383,Bengaluru,NODE_0111,Metro Station,13.00485,77.56121,2025-03-15,Evening Peak (17-20),Weekday,Clear,0.49,18.57,6.11,0.78,0.41,35.1,4.9,2.23,9.32,9.2,0.955,1,55+,Male,Middle,Medical,6.93,Auto-Rickshaw,0
TRIP_009384,Pune,NODE_0046,Metro Station,18.49488,73.96376,2025-08-07,Night (20-23),Weekend,Light Rain,3.21,8.57,10.94,0.526,0.377,56.5,38.6,3.82,7.16,5.01,0.444,0,18-24,Male,Low,Shopping/Errand,6.82,App-based Cab/Bike,0
TRIP_009385,Gurugram,NODE_0016,Metro Station,28.5238,76.92434,2025-11-19,Midday (10-16),Weekend,Clear,3.24,7.12,12.73,0.414,0.299,49.8,27.5,3.89,4.24,9.33,0.807,1,45-54,Female,Upper-Middle,Work Commute,5.75,Walk,0
TRIP_009386,Gurugram,NODE_0072,Metro Station,28.42507,77.11163,2025-05-03,Morning Peak (7-10),Weekday,Heavy Rain,4.69,20.68,7.3,0.783,0.763,88.3,50.6,8.08,7.57,,0.702,0,18-24,Male,Upper-Middle,Medical,5.0,Private Vehicle (Own),1
TRIP_009387,Gurugram,NODE_0095,Bus Terminal,28.33963,76.90752,2025-07-04,Morning Peak (7-10),Weekend,Clear,4.1,6.84,13.79,0.64,0.505,74.9,46.5,10.0,5.26,3.78,0.255,0,18-24,Female,Upper-Middle,Work Commute,5.61,Auto-Rickshaw,0
TRIP_009388,Pune,NODE_0116,Railway Station,18.52679,73.79141,2025-08-28,Evening Peak (17-20),Weekday,Extreme Heat,1.66,13.34,7.68,0.59,0.509,48.7,15.1,1.98,6.67,7.12,0.847,1,18-24,Female,Lower-Middle,Work Commute,5.7,Private Vehicle (Own),1
TRIP_009389,Bengaluru,NODE_0066,Bus Terminal,12.95884,77.68044,2025-08-31,Evening Peak (17-20),Weekday,Extreme Heat,2.85,18.55,15.3,0.512,0.165,69.9,30.4,7.33,5.65,4.11,0.327,0,25-34,Female,High,Leisure,5.99,E-Rickshaw,0
TRIP_009390,Gurugram,NODE_0095,Bus Terminal,28.33963,76.90752,2025-02-23,Evening Peak (17-20),Weekend,Light Rain,2.85,13.46,6.53,0.654,0.499,46.0,31.6,10.0,4.53,5.03,0.255,0,45-54,Female,High,Work Commute,6.46,Private Vehicle (Own),1
TRIP_009391,Mumbai,NODE_0031,Railway Station,18.93662,72.91112,2025-05-25,Early Morning (5-7),Weekend,Light Rain,3.7,6.57,11.88,0.342,0.335,51.4,41.0,9.19,,6.92,0.736,0,25-34,Female,Middle,Shopping/Errand,8.0,Auto-Rickshaw,0
TRIP_009392,Delhi,NODE_0051,Metro Station,28.70004,77.24971,2025-12-29,Early Morning (5-7),Weekday,Cloudy,1.74,11.01,9.18,0.645,0.581,31.5,17.3,4.41,8.0,7.02,0.764,1,25-34,Female,Upper-Middle,Work Commute,7.55,Private Vehicle (Own),1
TRIP_009393,Delhi,NODE_0051,Metro Station,28.70004,77.24971,2025-11-21,Night (20-23),Weekday,Heavy Rain,3.13,13.12,11.83,0.54,0.641,47.9,29.1,5.71,7.93,7.67,0.764,0,25-34,Male,Upper-Middle,Medical,7.32,Private Vehicle (Own),1
TRIP_009394,Mumbai,NODE_0040,Railway Station,19.17534,72.85269,2025-10-09,Evening Peak (17-20),Weekday,Clear,4.7,18.5,10.18,0.807,0.644,73.9,47.0,10.0,7.94,3.88,0.415,0,25-34,Male,High,Work Commute,5.96,Private Vehicle (Own),1
TRIP_009395,Delhi,NODE_0086,Metro Station,28.64578,77.26297,2025-01-09,Morning Peak (7-10),Weekday,Heavy Rain,2.44,13.55,11.89,0.597,0.27,57.2,23.2,6.58,2.0,6.06,0.759,0,25-34,Female,Middle,Work Commute,7.68,Private Vehicle (Own),1
TRIP_009396,Bengaluru,NODE_0107,Metro Station,13.10381,77.63477,2025-06-02,Early Morning (5-7),Weekday,Cloudy,2.39,4.01,10.54,0.441,0.243,36.4,33.3,3.12,9.0,5.47,0.272,0,45-54,Female,Middle,Other,8.4,Auto-Rickshaw,0
TRIP_009397,Mumbai,NODE_0040,Railway Station,19.17534,72.85269,2025-01-19,Morning Peak (7-10),Weekday,Heavy Rain,1.02,14.22,10.63,0.555,0.682,35.3,14.4,9.36,5.04,2.66,0.415,0,35-44,Male,Lower-Middle,Shopping/Errand,5.48,Private Vehicle (Own),1
TRIP_009398,Bengaluru,NODE_0017,BRT Stop,13.06497,77.72084,2025-04-20,Evening Peak (17-20),Weekend,Cloudy,3.85,10.46,6.85,0.764,0.358,52.7,44.9,6.09,6.48,6.94,0.682,1,25-34,Female,Upper-Middle,Leisure,5.48,E-Rickshaw,0
TRIP_009399,Hyderabad,NODE_0100,Metro Station,17.51078,78.52092,2025-11-12,Evening Peak (17-20),Weekday,Cloudy,2.06,10.58,3.88,0.516,0.275,52.3,25.8,7.74,5.55,6.63,0.656,1,25-34,Female,High,Education,6.98,Walk,0
TRIP_009400,Mumbai,NODE_0102,Bus Terminal,19.20766,72.76354,2025-05-22,Evening Peak (17-20),Weekday,Clear,1.77,8.2,16.75,0.4,0.236,44.4,19.6,5.09,5.01,7.52,0.875,0,25-34,Male,High,Shopping/Errand,8.02,E-Rickshaw,0
TRIP_009401,Gurugram,NODE_0113,BRT Stop,28.46949,76.91577,2025-03-03,Evening Peak (17-20),Weekend,Clear,2.37,10.65,5.19,0.591,0.507,51.9,28.1,8.98,9.72,5.69,0.617,0,25-34,Female,Upper-Middle,Work Commute,8.53,Auto-Rickshaw,0
TRIP_009402,Mumbai,NODE_0031,Railway Station,18.93662,72.91112,2025-09-21,Night (20-23),Weekend,Clear,1.2,10.38,15.85,0.282,0.348,28.0,11.7,8.36,3.62,7.51,0.736,0,18-24,Female,Middle,Education,6.55,Feeder Bus,0
TRIP_009403,Mumbai,NODE_0087,Metro Station,19.16132,73.01406,2025-10-05,Morning Peak (7-10),Weekday,Light Rain,4.05,10.19,7.82,0.74,0.558,63.7,51.8,0.0,3.17,7.55,0.41,0,18-24,Male,Middle,Work Commute,5.53,E-Rickshaw,0
TRIP_009404,Delhi,NODE_0086,Metro Station,28.64578,77.26297,2025-08-28,Morning Peak (7-10),Weekday,Clear,3.42,10.09,15.09,0.627,0.416,47.3,30.3,9.3,2.38,7.02,0.759,0,18-24,Male,Low,Work Commute,6.06,Auto-Rickshaw,0
